booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_amount,net_room_revenue
BK_02091,29/8/2026,24/10/2026,CH_DIRECT,RACK,3,854.71,Checked-Out,TRUE,0,0,854.71
BK_02092,3/8/2026,21/9/2026,CH_WHOLE,RACK,3,375.83,Checked-Out,TRUE,0,0,375.83
BK_02093,11/4/2025,24/6/2025,CH_OTA_BKG,RACK,1,231.49,Checked-Out,TRUE,0.18,41.6682,189.8218
BK_02094,28/12/2026,16/3/2027,CH_WHOLE,NET,3,1177.83,Cancelled,FALSE,0,0,1177.83
BK_02095,25/10/2026,21/12/2026,CH_WHOLE,RACK,2,843.05,Checked-Out,TRUE,0,0,843.05
BK_02096,19/3/2026,13/6/2026,CH_OTA_BKG,PROMO,3,467.73,Checked-Out,TRUE,0.18,84.1914,383.5386
BK_02097,3/12/2025,16/12/2025,CH_DIRECT,NET,1,386.2,Cancelled,FALSE,0,0,386.2
BK_02098,3/1/2026,1/4/2026,CH_DIRECT,CORP,1,196.19,Confirmed,TRUE,0,0,196.19
BK_02099,29/11/2025,27/1/2026,CH_DIRECT,PROMO,1,314.56,Checked-Out,TRUE,0,0,314.56
BK_02100,26/10/2026,7/12/2026,CH_WHOLE,CORP,1,434.78,Confirmed,TRUE,0,0,434.78
BK_02101,8/12/2025,23/1/2026,CH_OTA_EXP,CORP,2,245.09,Checked-Out,TRUE,0.15,36.7635,208.3265
BK_02102,3/4/2025,24/6/2025,CH_WHOLE,CORP,3,866.46,Confirmed,TRUE,0,0,866.46
BK_02103,27/1/2026,22/2/2026,CH_DIRECT,NET,2,443.08,Cancelled,FALSE,0,0,443.08
BK_02104,6/1/2026,27/1/2026,CH_OTA_EXP,CORP,1,126.82,Checked-Out,TRUE,0.15,19.023,107.797
BK_02105,14/11/2025,18/1/2026,CH_DIRECT,PROMO,2,679.52,Confirmed,TRUE,0,0,679.52
BK_02106,23/7/2025,4/8/2025,CH_OTA_BKG,NET,2,282.44,Cancelled,FALSE,0.18,0,282.44
BK_02107,30/6/2026,15/8/2026,CH_WHOLE,PROMO,2,247.05,Checked-Out,TRUE,0,0,247.05
BK_02108,28/10/2025,15/1/2026,CH_OTA_BKG,CORP,1,265.87,Confirmed,TRUE,0.18,47.8566,218.0134
BK_02109,9/9/2025,19/11/2025,CH_OTA_EXP,CORP,1,287.69,Checked-Out,TRUE,0.15,43.1535,244.5365
BK_02110,13/8/2025,14/9/2025,CH_OTA_EXP,NET,3,1262.52,Confirmed,FALSE,0.15,0,1262.52
BK_02111,13/1/2025,20/2/2025,CH_OTA_EXP,RACK,3,848.92,Cancelled,TRUE,0.15,127.338,721.582
BK_02112,1/3/2026,12/5/2026,CH_OTA_EXP,NET,1,436.12,Checked-Out,FALSE,0.15,0,436.12
BK_02113,14/2/2026,6/5/2026,CH_WHOLE,CORP,3,1243.96,Cancelled,TRUE,0,0,1243.96
BK_02114,27/9/2025,22/11/2025,CH_DIRECT,CORP,1,214.46,Cancelled,TRUE,0,0,214.46
BK_02115,20/3/2025,17/6/2025,CH_OTA_EXP,CORP,3,551.09,Checked-Out,TRUE,0.15,82.6635,468.4265
BK_02116,16/8/2026,2/9/2026,CH_OTA_BKG,NET,3,634.99,Checked-Out,FALSE,0.18,0,634.99
BK_02117,22/8/2025,6/10/2025,CH_OTA_EXP,NET,2,642.38,Confirmed,FALSE,0.15,0,642.38
BK_02118,17/4/2026,6/7/2026,CH_WHOLE,NET,3,789.59,Confirmed,FALSE,0,0,789.59
BK_02119,23/1/2025,5/4/2025,CH_WHOLE,RACK,2,560.37,Checked-Out,TRUE,0,0,560.37
BK_02120,1/6/2025,10/6/2025,CH_DIRECT,RACK,3,587.87,Cancelled,TRUE,0,0,587.87
BK_02121,29/1/2025,16/4/2025,CH_WHOLE,NET,3,1203.1,Confirmed,FALSE,0,0,1203.1
BK_02122,10/2/2026,10/3/2026,CH_WHOLE,CORP,3,1118.48,Cancelled,TRUE,0,0,1118.48
BK_02123,5/12/2025,4/1/2026,CH_WHOLE,PROMO,3,1475.02,Checked-Out,TRUE,0,0,1475.02
BK_02124,19/11/2025,20/11/2025,CH_OTA_BKG,CORP,3,390.8,Confirmed,TRUE,0.18,70.344,320.456
BK_02125,21/9/2026,30/9/2026,CH_WHOLE,PROMO,3,485.22,Checked-Out,TRUE,0,0,485.22
BK_02126,3/7/2025,27/7/2025,CH_OTA_BKG,NET,3,390.57,Confirmed,FALSE,0.18,0,390.57
BK_02127,7/4/2025,29/5/2025,CH_WHOLE,NET,2,744.99,Confirmed,FALSE,0,0,744.99
BK_02128,18/12/2025,11/1/2026,CH_OTA_BKG,CORP,2,309.03,Cancelled,TRUE,0.18,55.6254,253.4046
BK_02129,16/9/2025,19/11/2025,CH_OTA_BKG,PROMO,2,497.2,Confirmed,TRUE,0.18,89.496,407.704
BK_02130,26/12/2025,19/3/2026,CH_OTA_BKG,CORP,2,791.52,Checked-Out,TRUE,0.18,142.4736,649.0464
BK_02131,21/9/2025,24/9/2025,CH_OTA_BKG,RACK,3,710.17,Confirmed,TRUE,0.18,127.8306,582.3394
BK_02132,2/1/2025,11/3/2025,CH_OTA_BKG,RACK,2,483.19,Confirmed,TRUE,0.18,86.9742,396.2158
BK_02133,5/8/2026,17/10/2026,CH_DIRECT,RACK,1,159.16,Checked-Out,TRUE,0,0,159.16
BK_02134,26/5/2026,19/6/2026,CH_OTA_EXP,CORP,1,446.28,Confirmed,TRUE,0.15,66.942,379.338
BK_02135,7/9/2026,25/10/2026,CH_OTA_EXP,NET,3,1305.93,Confirmed,FALSE,0.15,0,1305.93
BK_02136,4/6/2026,24/6/2026,CH_WHOLE,RACK,3,288.86,Checked-Out,TRUE,0,0,288.86
BK_02137,4/5/2025,13/6/2025,CH_DIRECT,RACK,2,733.75,Checked-Out,TRUE,0,0,733.75
BK_02138,15/6/2026,7/7/2026,CH_OTA_BKG,NET,1,333.47,Checked-Out,FALSE,0.18,0,333.47
BK_02139,12/12/2025,9/2/2026,CH_WHOLE,NET,1,360.86,Confirmed,FALSE,0,0,360.86
BK_02140,13/12/2025,14/1/2026,CH_DIRECT,PROMO,1,483.36,Cancelled,TRUE,0,0,483.36
BK_02141,12/7/2025,2/9/2025,CH_OTA_BKG,CORP,1,464.98,Cancelled,TRUE,0.18,83.6964,381.2836
BK_02142,7/11/2026,22/1/2027,CH_OTA_BKG,RACK,3,1065.05,Checked-Out,TRUE,0.18,191.709,873.341
BK_02143,31/7/2026,13/10/2026,CH_WHOLE,PROMO,2,429.07,Cancelled,TRUE,0,0,429.07
BK_02144,22/7/2025,29/8/2025,CH_WHOLE,NET,2,476.74,Cancelled,FALSE,0,0,476.74
BK_02145,25/1/2025,29/3/2025,CH_OTA_BKG,CORP,3,849.97,Cancelled,TRUE,0.18,152.9946,696.9754
BK_02146,10/11/2025,13/1/2026,CH_DIRECT,RACK,3,1287.38,Confirmed,TRUE,0,0,1287.38
BK_02147,2/4/2025,12/5/2025,CH_OTA_EXP,CORP,3,300.42,Confirmed,TRUE,0.15,45.063,255.357
BK_02148,18/2/2025,29/3/2025,CH_WHOLE,PROMO,2,969.92,Confirmed,TRUE,0,0,969.92
BK_02149,2/12/2026,27/1/2027,CH_OTA_EXP,CORP,3,1120.97,Confirmed,TRUE,0.15,168.1455,952.8245
BK_02150,12/4/2025,10/6/2025,CH_OTA_EXP,PROMO,3,643.59,Checked-Out,TRUE,0.15,96.5385,547.0515
BK_02151,28/7/2025,30/9/2025,CH_OTA_EXP,RACK,1,467.28,Confirmed,TRUE,0.15,70.092,397.188
BK_02152,7/12/2026,22/12/2026,CH_DIRECT,RACK,1,357.03,Cancelled,TRUE,0,0,357.03
BK_02153,1/7/2025,20/8/2025,CH_OTA_EXP,CORP,2,197.6,Confirmed,TRUE,0.15,29.64,167.96
BK_02154,6/9/2026,8/10/2026,CH_DIRECT,NET,3,958.88,Checked-Out,FALSE,0,0,958.88
BK_02155,14/11/2025,11/12/2025,CH_DIRECT,NET,3,252.89,Cancelled,FALSE,0,0,252.89
BK_02156,22/1/2026,27/2/2026,CH_OTA_EXP,NET,2,664.11,Checked-Out,FALSE,0.15,0,664.11
BK_02157,11/12/2026,31/1/2027,CH_OTA_BKG,NET,1,358.44,Confirmed,FALSE,0.18,0,358.44
BK_02158,14/3/2025,4/6/2025,CH_OTA_BKG,RACK,1,458.93,Cancelled,TRUE,0.18,82.6074,376.3226
BK_02159,10/3/2025,3/4/2025,CH_DIRECT,PROMO,3,563.19,Checked-Out,TRUE,0,0,563.19
BK_02160,13/12/2026,2/2/2027,CH_DIRECT,CORP,2,878.63,Cancelled,TRUE,0,0,878.63
BK_02161,22/4/2025,8/5/2025,CH_WHOLE,PROMO,1,312.99,Cancelled,TRUE,0,0,312.99
BK_02162,25/7/2025,11/8/2025,CH_OTA_BKG,NET,2,251.85,Confirmed,FALSE,0.18,0,251.85
BK_02163,8/2/2025,30/3/2025,CH_OTA_EXP,RACK,3,1256.08,Confirmed,TRUE,0.15,188.412,1067.668
BK_02164,23/3/2026,10/6/2026,CH_DIRECT,NET,3,419.88,Checked-Out,FALSE,0,0,419.88
BK_02165,12/2/2025,8/5/2025,CH_OTA_EXP,PROMO,3,640.58,Checked-Out,TRUE,0.15,96.087,544.493
BK_02166,15/1/2025,4/2/2025,CH_DIRECT,CORP,1,227.05,Confirmed,TRUE,0,0,227.05
BK_02167,22/10/2026,30/10/2026,CH_WHOLE,NET,1,477.66,Checked-Out,FALSE,0,0,477.66
BK_02168,7/3/2025,5/4/2025,CH_OTA_EXP,PROMO,2,712.73,Cancelled,TRUE,0.15,106.9095,605.8205
BK_02169,26/1/2025,24/3/2025,CH_OTA_BKG,PROMO,3,905.98,Checked-Out,TRUE,0.18,163.0764,742.9036
BK_02170,14/6/2025,3/7/2025,CH_DIRECT,RACK,1,367.6,Cancelled,TRUE,0,0,367.6
BK_02171,15/6/2026,23/8/2026,CH_OTA_BKG,PROMO,3,1415.33,Cancelled,TRUE,0.18,254.7594,1160.5706
BK_02172,9/2/2025,28/2/2025,CH_OTA_BKG,PROMO,1,240.11,Checked-Out,TRUE,0.18,43.2198,196.8902
BK_02173,1/3/2025,20/4/2025,CH_OTA_BKG,PROMO,3,284.35,Checked-Out,TRUE,0.18,51.183,233.167
BK_02174,17/3/2025,20/3/2025,CH_WHOLE,NET,2,735.91,Cancelled,FALSE,0,0,735.91
BK_02175,6/4/2026,7/5/2026,CH_WHOLE,CORP,2,983.31,Checked-Out,TRUE,0,0,983.31
BK_02176,11/4/2026,12/6/2026,CH_OTA_EXP,NET,3,1348.1,Confirmed,FALSE,0.15,0,1348.1
BK_02177,28/5/2025,4/7/2025,CH_OTA_EXP,NET,2,900.83,Cancelled,FALSE,0.15,0,900.83
BK_02178,22/1/2025,19/3/2025,CH_DIRECT,PROMO,1,273.17,Checked-Out,TRUE,0,0,273.17
BK_02179,9/7/2026,8/8/2026,CH_WHOLE,PROMO,3,684.71,Cancelled,TRUE,0,0,684.71
BK_02180,8/3/2026,1/5/2026,CH_WHOLE,NET,2,959.99,Cancelled,FALSE,0,0,959.99
BK_02181,8/1/2026,21/2/2026,CH_DIRECT,NET,1,383.79,Confirmed,FALSE,0,0,383.79
BK_02182,9/9/2025,7/10/2025,CH_OTA_EXP,PROMO,3,1070.75,Checked-Out,TRUE,0.15,160.6125,910.1375
BK_02183,8/1/2026,9/3/2026,CH_WHOLE,CORP,3,626.69,Cancelled,TRUE,0,0,626.69
BK_02184,25/5/2025,25/7/2025,CH_OTA_BKG,NET,2,919.93,Checked-Out,FALSE,0.18,0,919.93
BK_02185,27/2/2026,6/3/2026,CH_OTA_EXP,PROMO,2,623.42,Confirmed,TRUE,0.15,93.513,529.907
BK_02186,7/11/2026,27/12/2026,CH_WHOLE,PROMO,2,180.02,Confirmed,TRUE,0,0,180.02
BK_02187,31/1/2026,14/4/2026,CH_OTA_EXP,CORP,3,1097.59,Confirmed,TRUE,0.15,164.6385,932.9515
BK_02188,19/10/2026,10/12/2026,CH_OTA_EXP,PROMO,2,425.85,Confirmed,TRUE,0.15,63.8775,361.9725
BK_02189,14/5/2025,16/7/2025,CH_DIRECT,RACK,3,362.3,Confirmed,TRUE,0,0,362.3
BK_02190,29/3/2025,1/4/2025,CH_OTA_BKG,RACK,2,876.18,Cancelled,TRUE,0.18,157.7124,718.4676
BK_02191,1/1/2026,27/1/2026,CH_OTA_EXP,PROMO,2,866.17,Cancelled,TRUE,0.15,129.9255,736.2445
BK_02192,1/10/2026,11/11/2026,CH_WHOLE,NET,2,751.03,Cancelled,FALSE,0,0,751.03
BK_02193,7/11/2025,20/11/2025,CH_OTA_EXP,PROMO,1,254.38,Checked-Out,TRUE,0.15,38.157,216.223
BK_02194,26/9/2026,18/11/2026,CH_OTA_EXP,NET,3,1478.96,Checked-Out,FALSE,0.15,0,1478.96
BK_02195,13/9/2025,28/9/2025,CH_OTA_EXP,NET,1,397.38,Confirmed,FALSE,0.15,0,397.38
BK_02196,26/1/2026,28/3/2026,CH_WHOLE,NET,1,402.2,Checked-Out,FALSE,0,0,402.2
BK_02197,6/12/2026,22/1/2027,CH_WHOLE,PROMO,2,910.95,Cancelled,TRUE,0,0,910.95
BK_02198,19/11/2026,31/1/2027,CH_DIRECT,CORP,1,452.33,Confirmed,TRUE,0,0,452.33
BK_02199,1/7/2025,19/7/2025,CH_DIRECT,NET,1,126.61,Checked-Out,FALSE,0,0,126.61
BK_02200,21/7/2025,11/10/2025,CH_DIRECT,CORP,3,1238.91,Confirmed,TRUE,0,0,1238.91
BK_02201,30/12/2025,18/3/2026,CH_WHOLE,RACK,3,1362.72,Cancelled,TRUE,0,0,1362.72
BK_02202,23/6/2025,9/8/2025,CH_DIRECT,PROMO,3,593.11,Checked-Out,TRUE,0,0,593.11
BK_02203,25/1/2025,29/3/2025,CH_DIRECT,PROMO,1,352.75,Checked-Out,TRUE,0,0,352.75
BK_02204,10/11/2025,14/12/2025,CH_WHOLE,NET,2,193.98,Checked-Out,FALSE,0,0,193.98
BK_02205,4/11/2026,2/1/2027,CH_OTA_BKG,CORP,3,279.53,Checked-Out,TRUE,0.18,50.3154,229.2146
BK_02206,11/1/2025,26/3/2025,CH_OTA_BKG,CORP,2,327.7,Cancelled,TRUE,0.18,58.986,268.714
BK_02207,25/1/2026,16/3/2026,CH_OTA_BKG,CORP,3,712.68,Cancelled,TRUE,0.18,128.2824,584.3976
BK_02208,9/6/2026,3/8/2026,CH_WHOLE,CORP,1,476.02,Checked-Out,TRUE,0,0,476.02
BK_02209,25/9/2025,5/12/2025,CH_OTA_EXP,NET,2,384,Cancelled,FALSE,0.15,0,384
BK_02210,19/11/2026,30/11/2026,CH_DIRECT,RACK,1,420.52,Confirmed,TRUE,0,0,420.52
BK_02211,6/9/2025,16/9/2025,CH_OTA_EXP,CORP,1,144.68,Confirmed,TRUE,0.15,21.702,122.978
BK_02212,31/3/2025,10/4/2025,CH_OTA_BKG,RACK,3,1256.8,Checked-Out,TRUE,0.18,226.224,1030.576
BK_02213,14/3/2025,3/4/2025,CH_WHOLE,CORP,3,373.35,Confirmed,TRUE,0,0,373.35
BK_02214,27/2/2025,17/3/2025,CH_OTA_EXP,RACK,1,118.52,Confirmed,TRUE,0.15,17.778,100.742
BK_02215,4/1/2025,1/3/2025,CH_OTA_EXP,PROMO,1,381.13,Cancelled,TRUE,0.15,57.1695,323.9605
BK_02216,25/11/2025,14/2/2026,CH_OTA_EXP,NET,1,377.46,Cancelled,FALSE,0.15,0,377.46
BK_02217,12/9/2026,6/10/2026,CH_WHOLE,CORP,3,1091.96,Confirmed,TRUE,0,0,1091.96
BK_02218,30/3/2026,23/4/2026,CH_OTA_BKG,RACK,1,489.16,Cancelled,TRUE,0.18,88.0488,401.1112
BK_02219,28/5/2025,6/8/2025,CH_OTA_EXP,RACK,3,1199.7,Confirmed,TRUE,0.15,179.955,1019.745
BK_02220,11/7/2025,22/8/2025,CH_OTA_EXP,PROMO,2,693.65,Checked-Out,TRUE,0.15,104.0475,589.6025
BK_02221,31/10/2025,16/1/2026,CH_WHOLE,CORP,1,259.14,Cancelled,TRUE,0,0,259.14
BK_02222,4/9/2025,11/11/2025,CH_OTA_BKG,CORP,2,793.61,Confirmed,TRUE,0.18,142.8498,650.7602
BK_02223,5/3/2025,14/3/2025,CH_WHOLE,CORP,3,316.11,Cancelled,TRUE,0,0,316.11
BK_02224,23/3/2025,18/6/2025,CH_WHOLE,RACK,3,1089.87,Cancelled,TRUE,0,0,1089.87
BK_02225,26/8/2026,12/10/2026,CH_OTA_BKG,CORP,3,1298.05,Cancelled,TRUE,0.18,233.649,1064.401
BK_02226,2/1/2026,5/3/2026,CH_DIRECT,NET,2,801.27,Cancelled,FALSE,0,0,801.27
BK_02227,14/7/2026,8/8/2026,CH_OTA_EXP,PROMO,1,370.16,Cancelled,TRUE,0.15,55.524,314.636
BK_02228,22/4/2026,21/6/2026,CH_DIRECT,NET,2,889.69,Cancelled,FALSE,0,0,889.69
BK_02229,9/4/2026,29/4/2026,CH_OTA_EXP,NET,2,957.69,Confirmed,FALSE,0.15,0,957.69
BK_02230,21/11/2025,9/1/2026,CH_OTA_EXP,NET,2,171.72,Checked-Out,FALSE,0.15,0,171.72
BK_02231,26/6/2025,16/7/2025,CH_OTA_EXP,PROMO,1,86.88,Cancelled,TRUE,0.15,13.032,73.848
BK_02232,3/6/2025,8/7/2025,CH_DIRECT,PROMO,1,288.88,Confirmed,TRUE,0,0,288.88
BK_02233,7/11/2025,17/1/2026,CH_DIRECT,PROMO,1,284.34,Checked-Out,TRUE,0,0,284.34
BK_02234,27/5/2026,22/7/2026,CH_WHOLE,PROMO,2,974.04,Confirmed,TRUE,0,0,974.04
BK_02235,28/12/2025,11/1/2026,CH_OTA_BKG,CORP,3,840.64,Cancelled,TRUE,0.18,151.3152,689.3248
BK_02236,25/5/2025,25/6/2025,CH_WHOLE,PROMO,2,572.03,Cancelled,TRUE,0,0,572.03
BK_02237,9/10/2026,30/10/2026,CH_DIRECT,CORP,3,1019.29,Checked-Out,TRUE,0,0,1019.29
BK_02238,5/5/2025,21/7/2025,CH_OTA_EXP,CORP,2,768.8,Checked-Out,TRUE,0.15,115.32,653.48
BK_02239,12/5/2025,29/6/2025,CH_WHOLE,RACK,1,267.77,Cancelled,TRUE,0,0,267.77
BK_02240,10/9/2025,7/10/2025,CH_DIRECT,PROMO,2,692.45,Cancelled,TRUE,0,0,692.45
BK_02241,15/10/2025,26/12/2025,CH_DIRECT,CORP,3,484.92,Confirmed,TRUE,0,0,484.92
BK_02242,26/11/2025,15/2/2026,CH_OTA_EXP,PROMO,1,285.21,Cancelled,TRUE,0.15,42.7815,242.4285
BK_02243,20/1/2025,2/3/2025,CH_OTA_BKG,NET,1,341.91,Confirmed,FALSE,0.18,0,341.91
BK_02244,26/6/2026,28/8/2026,CH_WHOLE,CORP,1,268.78,Confirmed,TRUE,0,0,268.78
BK_02245,10/10/2025,29/10/2025,CH_DIRECT,RACK,2,367.13,Checked-Out,TRUE,0,0,367.13
BK_02246,4/1/2025,15/2/2025,CH_DIRECT,NET,3,424.11,Cancelled,FALSE,0,0,424.11
BK_02247,24/11/2025,26/1/2026,CH_DIRECT,PROMO,3,477.13,Checked-Out,TRUE,0,0,477.13
BK_02248,12/9/2026,28/9/2026,CH_DIRECT,RACK,3,1354.81,Checked-Out,TRUE,0,0,1354.81
BK_02249,1/6/2026,8/7/2026,CH_OTA_EXP,NET,2,748.54,Confirmed,FALSE,0.15,0,748.54
BK_02250,2/11/2025,6/12/2025,CH_OTA_EXP,PROMO,2,181.24,Checked-Out,TRUE,0.15,27.186,154.054
BK_02251,22/10/2026,15/12/2026,CH_OTA_BKG,CORP,2,811.67,Confirmed,TRUE,0.18,146.1006,665.5694
BK_02252,3/4/2026,23/6/2026,CH_WHOLE,PROMO,3,799.62,Cancelled,TRUE,0,0,799.62
BK_02253,21/4/2025,27/5/2025,CH_WHOLE,CORP,1,376.64,Cancelled,TRUE,0,0,376.64
BK_02254,19/10/2025,9/11/2025,CH_OTA_EXP,CORP,1,132.04,Cancelled,TRUE,0.15,19.806,112.234
BK_02255,20/7/2026,20/9/2026,CH_DIRECT,PROMO,2,858.72,Cancelled,TRUE,0,0,858.72
BK_02256,18/7/2026,22/7/2026,CH_WHOLE,CORP,2,309.52,Checked-Out,TRUE,0,0,309.52
BK_02257,5/2/2025,29/4/2025,CH_DIRECT,CORP,3,1193.18,Confirmed,TRUE,0,0,1193.18
BK_02258,8/6/2026,16/6/2026,CH_OTA_EXP,NET,1,469.32,Confirmed,FALSE,0.15,0,469.32
BK_02259,5/6/2025,19/6/2025,CH_OTA_EXP,PROMO,1,396.96,Cancelled,TRUE,0.15,59.544,337.416
BK_02260,13/12/2025,24/12/2025,CH_WHOLE,CORP,1,286.83,Checked-Out,TRUE,0,0,286.83
BK_02261,5/3/2025,12/5/2025,CH_WHOLE,NET,3,435.28,Confirmed,FALSE,0,0,435.28
BK_02262,1/8/2025,28/9/2025,CH_OTA_EXP,RACK,2,351.01,Confirmed,TRUE,0.15,52.6515,298.3585
BK_02263,23/10/2026,19/1/2027,CH_OTA_BKG,RACK,3,1302.05,Confirmed,TRUE,0.18,234.369,1067.681
BK_02264,6/5/2026,12/5/2026,CH_OTA_BKG,PROMO,1,478.99,Confirmed,TRUE,0.18,86.2182,392.7718
BK_02265,28/5/2026,8/7/2026,CH_DIRECT,NET,3,1084.53,Confirmed,FALSE,0,0,1084.53
BK_02266,7/6/2026,15/7/2026,CH_WHOLE,RACK,3,1140.58,Cancelled,TRUE,0,0,1140.58
BK_02267,18/7/2026,27/7/2026,CH_OTA_BKG,PROMO,3,285.37,Confirmed,TRUE,0.18,51.3666,234.0034
BK_02268,20/8/2026,22/10/2026,CH_OTA_BKG,CORP,3,341.59,Cancelled,TRUE,0.18,61.4862,280.1038
BK_02269,6/6/2026,28/6/2026,CH_WHOLE,PROMO,1,305.22,Checked-Out,TRUE,0,0,305.22
BK_02270,30/9/2026,6/11/2026,CH_DIRECT,CORP,3,729.41,Confirmed,TRUE,0,0,729.41
BK_02271,15/9/2026,18/10/2026,CH_DIRECT,PROMO,2,914.26,Cancelled,TRUE,0,0,914.26
BK_02272,3/5/2025,26/7/2025,CH_DIRECT,NET,1,267.13,Checked-Out,FALSE,0,0,267.13
BK_02273,19/11/2026,24/1/2027,CH_WHOLE,PROMO,1,127.33,Cancelled,TRUE,0,0,127.33
BK_02274,20/4/2025,17/5/2025,CH_OTA_EXP,CORP,3,1089.5,Checked-Out,TRUE,0.15,163.425,926.075
BK_02275,7/11/2025,24/12/2025,CH_WHOLE,RACK,3,1028.91,Checked-Out,TRUE,0,0,1028.91
BK_02276,16/9/2025,14/10/2025,CH_OTA_BKG,CORP,1,170.9,Confirmed,TRUE,0.18,30.762,140.138
BK_02277,8/12/2025,4/1/2026,CH_WHOLE,NET,3,652.47,Cancelled,FALSE,0,0,652.47
BK_02278,9/9/2026,1/10/2026,CH_WHOLE,NET,3,991.89,Checked-Out,FALSE,0,0,991.89
BK_02279,12/9/2025,22/9/2025,CH_OTA_BKG,RACK,1,340.1,Confirmed,TRUE,0.18,61.218,278.882
BK_02280,8/10/2025,9/10/2025,CH_DIRECT,NET,2,772.15,Confirmed,FALSE,0,0,772.15
BK_02281,10/4/2025,17/4/2025,CH_DIRECT,PROMO,3,480.39,Cancelled,TRUE,0,0,480.39
BK_02282,17/1/2026,27/1/2026,CH_DIRECT,NET,3,268.22,Confirmed,FALSE,0,0,268.22
BK_02283,3/5/2025,11/6/2025,CH_OTA_EXP,CORP,2,941.31,Confirmed,TRUE,0.15,141.1965,800.1135
BK_02284,4/5/2025,25/7/2025,CH_OTA_BKG,NET,1,86.02,Confirmed,FALSE,0.18,0,86.02
BK_02285,29/8/2025,27/10/2025,CH_DIRECT,CORP,1,375.21,Cancelled,TRUE,0,0,375.21
BK_02286,6/3/2025,3/6/2025,CH_OTA_EXP,PROMO,1,246.97,Cancelled,TRUE,0.15,37.0455,209.9245
BK_02287,31/1/2025,5/2/2025,CH_WHOLE,NET,2,506.44,Confirmed,FALSE,0,0,506.44
BK_02288,14/8/2026,20/8/2026,CH_OTA_BKG,CORP,3,594.78,Cancelled,TRUE,0.18,107.0604,487.7196
BK_02289,27/7/2025,31/8/2025,CH_OTA_BKG,CORP,1,178.62,Cancelled,TRUE,0.18,32.1516,146.4684
BK_02290,2/1/2025,27/3/2025,CH_OTA_BKG,NET,3,1439.7,Cancelled,FALSE,0.18,0,1439.7
BK_02291,26/8/2025,2/9/2025,CH_DIRECT,CORP,1,331.18,Cancelled,TRUE,0,0,331.18
BK_02292,29/4/2026,8/7/2026,CH_OTA_EXP,CORP,3,1376.29,Checked-Out,TRUE,0.15,206.4435,1169.8465
BK_02293,19/7/2026,27/9/2026,CH_OTA_EXP,CORP,3,1045.54,Cancelled,TRUE,0.15,156.831,888.709
BK_02294,28/6/2025,11/9/2025,CH_WHOLE,CORP,2,986.15,Cancelled,TRUE,0,0,986.15
BK_02295,1/6/2025,27/8/2025,CH_WHOLE,NET,2,967.56,Confirmed,FALSE,0,0,967.56
BK_02296,9/9/2026,12/10/2026,CH_OTA_EXP,CORP,2,702.19,Cancelled,TRUE,0.15,105.3285,596.8615
BK_02297,7/7/2026,3/10/2026,CH_OTA_EXP,RACK,2,585.34,Checked-Out,TRUE,0.15,87.801,497.539
BK_02298,29/5/2025,14/8/2025,CH_DIRECT,PROMO,3,415.8,Confirmed,TRUE,0,0,415.8
BK_02299,11/12/2026,31/1/2027,CH_OTA_BKG,NET,1,496.01,Checked-Out,FALSE,0.18,0,496.01
BK_02300,12/2/2025,20/4/2025,CH_OTA_BKG,RACK,2,944.98,Checked-Out,TRUE,0.18,170.0964,774.8836
BK_02301,18/6/2025,18/7/2025,CH_DIRECT,NET,1,216.7,Cancelled,FALSE,0,0,216.7
BK_02302,16/7/2026,5/9/2026,CH_WHOLE,PROMO,3,682.43,Cancelled,TRUE,0,0,682.43
BK_02303,6/12/2026,20/12/2026,CH_OTA_EXP,NET,1,430.43,Confirmed,FALSE,0.15,0,430.43
BK_02304,1/1/2025,7/3/2025,CH_OTA_BKG,NET,1,464.65,Checked-Out,FALSE,0.18,0,464.65
BK_02305,10/11/2025,11/12/2025,CH_WHOLE,CORP,1,307.63,Confirmed,TRUE,0,0,307.63
BK_02306,15/7/2025,19/7/2025,CH_OTA_BKG,RACK,2,261.7,Confirmed,TRUE,0.18,47.106,214.594
BK_02307,28/11/2026,8/12/2026,CH_OTA_BKG,CORP,2,958.85,Cancelled,TRUE,0.18,172.593,786.257
BK_02308,2/1/2026,28/3/2026,CH_WHOLE,RACK,3,992.93,Cancelled,TRUE,0,0,992.93
BK_02309,2/2/2026,22/3/2026,CH_OTA_EXP,CORP,2,680.18,Cancelled,TRUE,0.15,102.027,578.153
BK_02310,13/10/2026,31/12/2026,CH_OTA_BKG,NET,1,290,Cancelled,FALSE,0.18,0,290
BK_02311,1/2/2025,6/3/2025,CH_WHOLE,NET,3,1209.93,Cancelled,FALSE,0,0,1209.93
BK_02312,7/12/2026,21/2/2027,CH_DIRECT,NET,1,239.59,Cancelled,FALSE,0,0,239.59
BK_02313,30/3/2025,30/5/2025,CH_DIRECT,RACK,1,183.06,Checked-Out,TRUE,0,0,183.06
BK_02314,9/10/2026,22/10/2026,CH_WHOLE,NET,3,665.1,Checked-Out,FALSE,0,0,665.1
BK_02315,26/4/2026,1/5/2026,CH_DIRECT,CORP,3,1219.23,Cancelled,TRUE,0,0,1219.23
BK_02316,10/8/2025,28/10/2025,CH_WHOLE,RACK,1,367.21,Checked-Out,TRUE,0,0,367.21
