booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,adr,net_adr,OCC,net_revpar,Day Name
BK_04735,23/10/2025,4/11/2025,CH_OTA_EXP,NET,2,219.48,Cancelled,FALSE,0.15,0,219.48,109.74,109.74,2%,2.1948,Tuesday
BK_02347,23/10/2025,8/1/2026,CH_OTA_EXP,CORP,2,922.06,Checked-Out,TRUE,0.15,138.309,783.751,461.03,391.8755,2%,7.83751,Thursday
BK_04473,23/10/2025,13/12/2025,CH_OTA_BKG,NET,3,1007.98,Confirmed,FALSE,0.18,0,1007.98,335.9933333,335.9933333,3%,10.0798,Saturday
BK_02605,24/10/2025,30/11/2025,CH_OTA_EXP,RACK,3,1494.16,Cancelled,TRUE,0.15,224.124,1270.036,498.0533333,423.3453333,3%,12.70036,Sunday
BK_03695,24/10/2025,13/12/2025,CH_OTA_BKG,CORP,3,547.29,Cancelled,TRUE,0.18,98.5122,448.7778,182.43,149.5926,3%,4.487778,Saturday
BK_03734,24/10/2025,27/11/2025,CH_OTA_BKG,PROMO,3,1401.16,Cancelled,TRUE,0.18,252.2088,1148.9512,467.0533333,382.9837333,3%,11.489512,Thursday
BK_00206,24/10/2025,5/12/2025,CH_OTA_BKG,RACK,2,787.49,Confirmed,TRUE,0.18,141.7482,645.7418,393.745,322.8709,2%,6.457418,Friday
BK_01040,24/10/2025,3/1/2026,CH_WHOLE,RACK,2,861.05,Cancelled,TRUE,0,0,861.05,430.525,430.525,2%,8.6105,Saturday
BK_04567,24/10/2025,14/11/2025,CH_WHOLE,RACK,2,659.26,Checked-Out,TRUE,0,0,659.26,329.63,329.63,2%,6.5926,Friday
BK_03224,24/10/2025,4/12/2025,CH_OTA_BKG,PROMO,3,1046.41,Cancelled,TRUE,0.18,188.3538,858.0562,348.8033333,286.0187333,3%,8.580562,Thursday
BK_00677,25/10/2025,12/11/2025,CH_WHOLE,RACK,2,465.65,Confirmed,TRUE,0,0,465.65,232.825,232.825,2%,4.6565,Wednesday
BK_00313,25/10/2025,31/10/2025,CH_DIRECT,RACK,2,936.17,Checked-Out,TRUE,0,0,936.17,468.085,468.085,2%,9.3617,Friday
BK_02320,25/10/2025,10/1/2026,CH_DIRECT,NET,1,368.46,Confirmed,FALSE,0,0,368.46,368.46,368.46,1%,3.6846,Saturday
BK_04180,25/10/2025,26/11/2025,CH_OTA_EXP,NET,3,946.67,Checked-Out,FALSE,0.15,0,946.67,315.5566667,315.5566667,3%,9.4667,Wednesday
BK_01296,25/10/2025,21/12/2025,CH_OTA_EXP,CORP,1,489.63,Confirmed,TRUE,0.15,73.4445,416.1855,489.63,416.1855,1%,4.161855,Sunday
BK_04127,25/10/2025,26/10/2025,CH_OTA_BKG,RACK,3,1349.53,Checked-Out,TRUE,0.18,242.9154,1106.6146,449.8433333,368.8715333,3%,11.066146,Sunday
BK_03155,26/10/2025,23/1/2026,CH_OTA_BKG,PROMO,3,430.32,Confirmed,TRUE,0.18,77.4576,352.8624,143.44,117.6208,3%,3.528624,Friday
BK_04803,26/10/2025,16/11/2025,CH_OTA_EXP,PROMO,1,414.52,Checked-Out,TRUE,0.15,62.178,352.342,414.52,352.342,1%,3.52342,Sunday
BK_02428,26/10/2025,12/12/2025,CH_DIRECT,RACK,1,149.39,Cancelled,TRUE,0,0,149.39,149.39,149.39,1%,1.4939,Friday
BK_00911,26/10/2025,15/12/2025,CH_WHOLE,PROMO,1,366.24,Cancelled,TRUE,0,0,366.24,366.24,366.24,1%,3.6624,Monday
BK_01016,26/10/2025,20/11/2025,CH_OTA_BKG,RACK,1,430.68,Checked-Out,TRUE,0.18,77.5224,353.1576,430.68,353.1576,1%,3.531576,Thursday
BK_03300,26/10/2025,23/12/2025,CH_OTA_EXP,RACK,3,661.23,Cancelled,TRUE,0.15,99.1845,562.0455,220.41,187.3485,3%,5.620455,Tuesday
BK_01288,26/10/2025,13/12/2025,CH_OTA_BKG,PROMO,1,179.7,Checked-Out,TRUE,0.18,32.346,147.354,179.7,147.354,1%,1.47354,Saturday
BK_04608,27/10/2025,5/1/2026,CH_OTA_EXP,PROMO,1,320.6,Cancelled,TRUE,0.15,48.09,272.51,320.6,272.51,1%,2.7251,Monday
BK_00427,27/10/2025,1/11/2025,CH_DIRECT,PROMO,3,603.72,Cancelled,TRUE,0,0,603.72,201.24,201.24,3%,6.0372,Saturday
BK_03107,27/10/2025,25/11/2025,CH_DIRECT,CORP,1,412.52,Cancelled,TRUE,0,0,412.52,412.52,412.52,1%,4.1252,Tuesday
BK_00111,27/10/2025,25/1/2026,CH_OTA_EXP,NET,1,446.54,Checked-Out,FALSE,0.15,0,446.54,446.54,446.54,1%,4.4654,Sunday
BK_01011,27/10/2025,24/12/2025,CH_DIRECT,RACK,1,454.6,Cancelled,TRUE,0,0,454.6,454.6,454.6,1%,4.546,Wednesday
BK_04058,27/10/2025,30/12/2025,CH_WHOLE,RACK,2,924.99,Cancelled,TRUE,0,0,924.99,462.495,462.495,2%,9.2499,Tuesday
BK_00647,28/10/2025,25/11/2025,CH_WHOLE,RACK,1,360.95,Cancelled,TRUE,0,0,360.95,360.95,360.95,1%,3.6095,Tuesday
BK_02931,28/10/2025,27/11/2025,CH_OTA_EXP,NET,2,658.2,Checked-Out,FALSE,0.15,0,658.2,329.1,329.1,2%,6.582,Thursday
BK_02570,28/10/2025,22/11/2025,CH_OTA_BKG,RACK,2,476.91,Cancelled,TRUE,0.18,85.8438,391.0662,238.455,195.5331,2%,3.910662,Saturday
BK_02108,28/10/2025,15/1/2026,CH_OTA_BKG,CORP,1,265.87,Confirmed,TRUE,0.18,47.8566,218.0134,265.87,218.0134,1%,2.180134,Thursday
BK_01707,28/10/2025,4/11/2025,CH_WHOLE,PROMO,2,722.87,Cancelled,TRUE,0,0,722.87,361.435,361.435,2%,7.2287,Tuesday
BK_01449,28/10/2025,21/1/2026,CH_WHOLE,PROMO,3,857.96,Cancelled,TRUE,0,0,857.96,285.9866667,285.9866667,3%,8.5796,Wednesday
BK_04050,28/10/2025,12/1/2026,CH_WHOLE,PROMO,1,197.05,Checked-Out,TRUE,0,0,197.05,197.05,197.05,1%,1.9705,Monday
BK_02475,28/10/2025,2/11/2025,CH_OTA_BKG,RACK,2,718.45,Confirmed,TRUE,0.18,129.321,589.129,359.225,294.5645,2%,5.89129,Sunday
BK_01791,28/10/2025,29/11/2025,CH_DIRECT,PROMO,2,353.95,Cancelled,TRUE,0,0,353.95,176.975,176.975,2%,3.5395,Saturday
BK_00525,29/10/2025,1/11/2025,CH_DIRECT,CORP,1,111.16,Confirmed,TRUE,0,0,111.16,111.16,111.16,1%,1.1116,Saturday
BK_01859,29/10/2025,24/1/2026,CH_DIRECT,CORP,3,1360.83,Checked-Out,TRUE,0,0,1360.83,453.61,453.61,3%,13.6083,Saturday
BK_02013,29/10/2025,16/12/2025,CH_OTA_BKG,CORP,2,824.37,Cancelled,TRUE,0.18,148.3866,675.9834,412.185,337.9917,2%,6.759834,Tuesday
BK_04954,29/10/2025,21/11/2025,CH_OTA_EXP,NET,1,282.35,Checked-Out,FALSE,0.15,0,282.35,282.35,282.35,1%,2.8235,Friday
BK_02609,29/10/2025,1/11/2025,CH_DIRECT,PROMO,1,454.03,Confirmed,TRUE,0,0,454.03,454.03,454.03,1%,4.5403,Saturday
BK_03512,29/10/2025,30/11/2025,CH_WHOLE,PROMO,3,777.71,Confirmed,TRUE,0,0,777.71,259.2366667,259.2366667,3%,7.7771,Sunday
BK_03691,30/10/2025,28/12/2025,CH_OTA_EXP,PROMO,1,211.69,Checked-Out,TRUE,0.15,31.7535,179.9365,211.69,179.9365,1%,1.799365,Sunday
BK_01772,30/10/2025,13/12/2025,CH_WHOLE,RACK,3,585.58,Cancelled,TRUE,0,0,585.58,195.1933333,195.1933333,3%,5.8558,Saturday
BK_01578,30/10/2025,20/11/2025,CH_OTA_BKG,CORP,3,697.79,Confirmed,TRUE,0.18,125.6022,572.1878,232.5966667,190.7292667,3%,5.721878,Thursday
BK_00783,30/10/2025,3/12/2025,CH_DIRECT,NET,1,405.89,Checked-Out,FALSE,0,0,405.89,405.89,405.89,1%,4.0589,Wednesday
BK_00568,30/10/2025,3/12/2025,CH_WHOLE,NET,2,778.85,Checked-Out,FALSE,0,0,778.85,389.425,389.425,2%,7.7885,Wednesday
BK_03305,30/10/2025,22/11/2025,CH_OTA_BKG,NET,2,375.4,Checked-Out,FALSE,0.18,0,375.4,187.7,187.7,2%,3.754,Saturday
BK_02890,30/10/2025,24/11/2025,CH_DIRECT,NET,1,201.28,Checked-Out,FALSE,0,0,201.28,201.28,201.28,1%,2.0128,Monday
BK_00157,30/10/2025,28/1/2026,CH_DIRECT,RACK,3,738.72,Confirmed,TRUE,0,0,738.72,246.24,246.24,3%,7.3872,Wednesday
BK_00164,30/10/2025,13/12/2025,CH_OTA_BKG,NET,1,139.12,Confirmed,FALSE,0.18,0,139.12,139.12,139.12,1%,1.3912,Saturday
BK_01976,30/10/2025,27/1/2026,CH_WHOLE,CORP,2,747.63,Checked-Out,TRUE,0,0,747.63,373.815,373.815,2%,7.4763,Tuesday
BK_02076,31/10/2025,20/12/2025,CH_WHOLE,NET,2,430.41,Checked-Out,FALSE,0,0,430.41,215.205,215.205,2%,4.3041,Saturday
BK_02221,31/10/2025,16/1/2026,CH_WHOLE,CORP,1,259.14,Cancelled,TRUE,0,0,259.14,259.14,259.14,1%,2.5914,Friday
BK_04572,31/10/2025,4/1/2026,CH_DIRECT,CORP,3,271.16,Confirmed,TRUE,0,0,271.16,90.38666667,90.38666667,3%,2.7116,Sunday
BK_03761,31/10/2025,28/11/2025,CH_OTA_EXP,PROMO,3,520.26,Checked-Out,TRUE,0.15,78.039,442.221,173.42,147.407,3%,4.42221,Friday
BK_02936,31/10/2025,28/11/2025,CH_DIRECT,NET,2,600.18,Confirmed,FALSE,0,0,600.18,300.09,300.09,2%,6.0018,Friday
BK_04796,1/11/2025,11/11/2025,CH_OTA_BKG,PROMO,3,642.54,Checked-Out,TRUE,0.18,115.6572,526.8828,214.18,175.6276,3%,5.268828,Tuesday
BK_01621,1/11/2025,26/11/2025,CH_OTA_EXP,NET,2,713.78,Cancelled,FALSE,0.15,0,713.78,356.89,356.89,2%,7.1378,Wednesday
BK_04603,1/11/2025,18/12/2025,CH_DIRECT,RACK,2,391.36,Cancelled,TRUE,0,0,391.36,195.68,195.68,2%,3.9136,Thursday
BK_01121,1/11/2025,28/11/2025,CH_OTA_EXP,NET,3,639.65,Checked-Out,FALSE,0.15,0,639.65,213.2166667,213.2166667,3%,6.3965,Friday
BK_03930,1/11/2025,28/12/2025,CH_WHOLE,PROMO,2,699.65,Confirmed,TRUE,0,0,699.65,349.825,349.825,2%,6.9965,Sunday
BK_00566,2/11/2025,27/11/2025,CH_OTA_EXP,PROMO,1,418.28,Checked-Out,TRUE,0.15,62.742,355.538,418.28,355.538,1%,3.55538,Thursday
BK_00864,2/11/2025,15/12/2025,CH_OTA_BKG,RACK,1,255.12,Confirmed,TRUE,0.18,45.9216,209.1984,255.12,209.1984,1%,2.091984,Monday
BK_03332,2/11/2025,21/11/2025,CH_OTA_EXP,CORP,1,191.31,Checked-Out,TRUE,0.15,28.6965,162.6135,191.31,162.6135,1%,1.626135,Friday
BK_02250,2/11/2025,6/12/2025,CH_OTA_EXP,PROMO,2,181.24,Checked-Out,TRUE,0.15,27.186,154.054,90.62,77.027,2%,1.54054,Saturday
BK_04549,2/11/2025,27/11/2025,CH_OTA_BKG,RACK,2,464.15,Confirmed,TRUE,0.18,83.547,380.603,232.075,190.3015,2%,3.80603,Thursday
BK_04971,2/11/2025,31/12/2025,CH_DIRECT,NET,1,441.86,Confirmed,FALSE,0,0,441.86,441.86,441.86,1%,4.4186,Wednesday
BK_00584,2/11/2025,10/12/2025,CH_WHOLE,CORP,2,905.9,Confirmed,TRUE,0,0,905.9,452.95,452.95,2%,9.059,Wednesday
BK_03444,2/11/2025,21/11/2025,CH_WHOLE,RACK,1,281.74,Confirmed,TRUE,0,0,281.74,281.74,281.74,1%,2.8174,Friday
BK_00912,3/11/2025,15/1/2026,CH_DIRECT,NET,3,1478.05,Cancelled,FALSE,0,0,1478.05,492.6833333,492.6833333,3%,14.7805,Thursday
BK_00155,3/11/2025,24/1/2026,CH_WHOLE,CORP,2,870.06,Confirmed,TRUE,0,0,870.06,435.03,435.03,2%,8.7006,Saturday
BK_03616,3/11/2025,10/1/2026,CH_DIRECT,RACK,3,1311.83,Cancelled,TRUE,0,0,1311.83,437.2766667,437.2766667,3%,13.1183,Saturday
BK_00759,3/11/2025,5/11/2025,CH_WHOLE,CORP,3,531.33,Confirmed,TRUE,0,0,531.33,177.11,177.11,3%,5.3133,Wednesday
BK_03308,3/11/2025,26/12/2025,CH_DIRECT,RACK,2,969.2,Confirmed,TRUE,0,0,969.2,484.6,484.6,2%,9.692,Friday
BK_03013,4/11/2025,27/1/2026,CH_OTA_BKG,NET,2,488.87,Confirmed,FALSE,0.18,0,488.87,244.435,244.435,2%,4.8887,Tuesday
BK_04742,4/11/2025,15/1/2026,CH_WHOLE,CORP,3,557.93,Confirmed,TRUE,0,0,557.93,185.9766667,185.9766667,3%,5.5793,Thursday
BK_01825,4/11/2025,4/12/2025,CH_DIRECT,NET,2,829.27,Cancelled,FALSE,0,0,829.27,414.635,414.635,2%,8.2927,Thursday
BK_02046,4/11/2025,4/12/2025,CH_OTA_BKG,NET,2,173.31,Cancelled,FALSE,0.18,0,173.31,86.655,86.655,2%,1.7331,Thursday
BK_03685,4/11/2025,8/12/2025,CH_OTA_BKG,RACK,2,569.4,Checked-Out,TRUE,0.18,102.492,466.908,284.7,233.454,2%,4.66908,Monday
BK_02077,4/11/2025,5/11/2025,CH_OTA_BKG,CORP,3,940.25,Cancelled,TRUE,0.18,169.245,771.005,313.4166667,257.0016667,3%,7.71005,Wednesday
BK_01378,4/11/2025,20/1/2026,CH_OTA_EXP,PROMO,2,479.58,Cancelled,TRUE,0.15,71.937,407.643,239.79,203.8215,2%,4.07643,Tuesday
BK_01167,4/11/2025,24/11/2025,CH_OTA_EXP,CORP,1,299.7,Cancelled,TRUE,0.15,44.955,254.745,299.7,254.745,1%,2.54745,Monday
BK_04099,4/11/2025,29/12/2025,CH_OTA_BKG,PROMO,1,417.59,Cancelled,TRUE,0.18,75.1662,342.4238,417.59,342.4238,1%,3.424238,Monday
BK_03260,4/11/2025,2/2/2026,CH_WHOLE,PROMO,2,403.08,Checked-Out,TRUE,0,0,403.08,201.54,201.54,2%,4.0308,Monday
BK_00644,5/11/2025,7/1/2026,CH_DIRECT,RACK,3,640.5,Confirmed,TRUE,0,0,640.5,213.5,213.5,3%,6.405,Wednesday
BK_01702,5/11/2025,15/12/2025,CH_OTA_BKG,CORP,3,1408.17,Cancelled,TRUE,0.18,253.4706,1154.6994,469.39,384.8998,3%,11.546994,Monday
BK_01211,5/11/2025,16/11/2025,CH_OTA_BKG,CORP,2,769.08,Checked-Out,TRUE,0.18,138.4344,630.6456,384.54,315.3228,2%,6.306456,Sunday
BK_04940,5/11/2025,21/1/2026,CH_OTA_BKG,CORP,3,615.83,Checked-Out,TRUE,0.18,110.8494,504.9806,205.2766667,168.3268667,3%,5.049806,Wednesday
BK_04591,6/11/2025,23/11/2025,CH_DIRECT,CORP,1,281.46,Cancelled,TRUE,0,0,281.46,281.46,281.46,1%,2.8146,Sunday
BK_01141,6/11/2025,27/12/2025,CH_DIRECT,PROMO,3,291.82,Confirmed,TRUE,0,0,291.82,97.27333333,97.27333333,3%,2.9182,Saturday
BK_01317,6/11/2025,2/2/2026,CH_DIRECT,PROMO,3,1001.08,Confirmed,TRUE,0,0,1001.08,333.6933333,333.6933333,3%,10.0108,Monday
BK_00563,6/11/2025,1/2/2026,CH_WHOLE,RACK,1,294.84,Checked-Out,TRUE,0,0,294.84,294.84,294.84,1%,2.9484,Sunday
BK_03162,6/11/2025,2/1/2026,CH_OTA_BKG,CORP,3,1299.18,Cancelled,TRUE,0.18,233.8524,1065.3276,433.06,355.1092,3%,10.653276,Friday
BK_04254,6/11/2025,15/12/2025,CH_WHOLE,NET,1,287.58,Confirmed,FALSE,0,0,287.58,287.58,287.58,1%,2.8758,Monday
BK_03532,6/11/2025,15/1/2026,CH_WHOLE,NET,1,261.2,Checked-Out,FALSE,0,0,261.2,261.2,261.2,1%,2.612,Thursday
BK_03015,6/11/2025,28/1/2026,CH_WHOLE,PROMO,2,319.41,Confirmed,TRUE,0,0,319.41,159.705,159.705,2%,3.1941,Wednesday
BK_03603,6/11/2025,2/2/2026,CH_OTA_BKG,RACK,2,461.39,Checked-Out,TRUE,0.18,83.0502,378.3398,230.695,189.1699,2%,3.783398,Monday
BK_04565,6/11/2025,15/1/2026,CH_DIRECT,RACK,3,622.37,Cancelled,TRUE,0,0,622.37,207.4566667,207.4566667,3%,6.2237,Thursday
BK_01922,6/11/2025,1/1/2026,CH_OTA_BKG,CORP,2,709.4,Cancelled,TRUE,0.18,127.692,581.708,354.7,290.854,2%,5.81708,Thursday
BK_03034,6/11/2025,3/1/2026,CH_OTA_EXP,RACK,1,85.69,Cancelled,TRUE,0.15,12.8535,72.8365,85.69,72.8365,1%,0.728365,Saturday
BK_01437,6/11/2025,3/2/2026,CH_OTA_EXP,NET,3,1488.87,Checked-Out,FALSE,0.15,0,1488.87,496.29,496.29,3%,14.8887,Tuesday
BK_00110,6/11/2025,8/11/2025,CH_OTA_EXP,CORP,1,489.2,Checked-Out,TRUE,0.15,73.38,415.82,489.2,415.82,1%,4.1582,Saturday
BK_00830,6/11/2025,7/12/2025,CH_DIRECT,RACK,3,564.68,Cancelled,TRUE,0,0,564.68,188.2266667,188.2266667,3%,5.6468,Sunday
BK_02193,7/11/2025,20/11/2025,CH_OTA_EXP,PROMO,1,254.38,Checked-Out,TRUE,0.15,38.157,216.223,254.38,216.223,1%,2.16223,Thursday
BK_01263,7/11/2025,6/12/2025,CH_OTA_EXP,NET,2,190.91,Cancelled,FALSE,0.15,0,190.91,95.455,95.455,2%,1.9091,Saturday
BK_02409,7/11/2025,9/11/2025,CH_OTA_EXP,PROMO,2,638.21,Cancelled,TRUE,0.15,95.7315,542.4785,319.105,271.23925,2%,5.424785,Sunday
BK_02233,7/11/2025,17/1/2026,CH_DIRECT,PROMO,1,284.34,Checked-Out,TRUE,0,0,284.34,284.34,284.34,1%,2.8434,Saturday
BK_01192,7/11/2025,8/12/2025,CH_OTA_EXP,RACK,1,230.69,Cancelled,TRUE,0.15,34.6035,196.0865,230.69,196.0865,1%,1.960865,Monday
BK_02275,7/11/2025,24/12/2025,CH_WHOLE,RACK,3,1028.91,Checked-Out,TRUE,0,0,1028.91,342.97,342.97,3%,10.2891,Wednesday
BK_04814,7/11/2025,4/2/2026,CH_DIRECT,PROMO,1,260.3,Confirmed,TRUE,0,0,260.3,260.3,260.3,1%,2.603,Wednesday
BK_01694,7/11/2025,9/1/2026,CH_DIRECT,RACK,2,173.1,Confirmed,TRUE,0,0,173.1,86.55,86.55,2%,1.731,Friday
BK_00170,8/11/2025,11/1/2026,CH_OTA_BKG,RACK,1,452.65,Confirmed,TRUE,0.18,81.477,371.173,452.65,371.173,1%,3.71173,Sunday
BK_04199,8/11/2025,23/12/2025,CH_DIRECT,CORP,3,517.1,Cancelled,TRUE,0,0,517.1,172.3666667,172.3666667,3%,5.171,Tuesday
BK_03398,9/11/2025,1/2/2026,CH_OTA_EXP,PROMO,2,511.93,Confirmed,TRUE,0.15,76.7895,435.1405,255.965,217.57025,2%,4.351405,Sunday
BK_03254,9/11/2025,1/12/2025,CH_DIRECT,PROMO,3,1322.61,Confirmed,TRUE,0,0,1322.61,440.87,440.87,3%,13.2261,Monday
BK_00820,9/11/2025,6/1/2026,CH_WHOLE,RACK,2,335.57,Checked-Out,TRUE,0,0,335.57,167.785,167.785,2%,3.3557,Tuesday
BK_01227,9/11/2025,27/12/2025,CH_DIRECT,CORP,2,183.5,Confirmed,TRUE,0,0,183.5,91.75,91.75,2%,1.835,Saturday
BK_03648,9/11/2025,1/2/2026,CH_OTA_EXP,RACK,2,774.11,Checked-Out,TRUE,0.15,116.1165,657.9935,387.055,328.99675,2%,6.579935,Sunday
BK_04626,10/11/2025,6/12/2025,CH_DIRECT,CORP,3,1369.89,Checked-Out,TRUE,0,0,1369.89,456.63,456.63,3%,13.6989,Saturday
BK_02204,10/11/2025,14/12/2025,CH_WHOLE,NET,2,193.98,Checked-Out,FALSE,0,0,193.98,96.99,96.99,2%,1.9398,Sunday
BK_02146,10/11/2025,13/1/2026,CH_DIRECT,RACK,3,1287.38,Confirmed,TRUE,0,0,1287.38,429.1266667,429.1266667,3%,12.8738,Tuesday
BK_02305,10/11/2025,11/12/2025,CH_WHOLE,CORP,1,307.63,Confirmed,TRUE,0,0,307.63,307.63,307.63,1%,3.0763,Thursday
BK_03267,10/11/2025,2/1/2026,CH_DIRECT,PROMO,2,772.31,Cancelled,TRUE,0,0,772.31,386.155,386.155,2%,7.7231,Friday
BK_00261,10/11/2025,7/1/2026,CH_WHOLE,PROMO,3,799.32,Cancelled,TRUE,0,0,799.32,266.44,266.44,3%,7.9932,Wednesday
BK_03722,11/11/2025,7/1/2026,CH_DIRECT,RACK,3,712.97,Cancelled,TRUE,0,0,712.97,237.6566667,237.6566667,3%,7.1297,Wednesday
BK_00022,11/11/2025,12/12/2025,CH_OTA_BKG,PROMO,3,1433.16,Confirmed,TRUE,0.18,257.9688,1175.1912,477.72,391.7304,3%,11.751912,Friday
BK_00330,11/11/2025,2/12/2025,CH_WHOLE,CORP,3,387.94,Cancelled,TRUE,0,0,387.94,129.3133333,129.3133333,3%,3.8794,Tuesday
BK_04144,12/11/2025,30/11/2025,CH_WHOLE,PROMO,2,998.91,Checked-Out,TRUE,0,0,998.91,499.455,499.455,2%,9.9891,Sunday
BK_00964,12/11/2025,15/1/2026,CH_WHOLE,RACK,1,222.5,Cancelled,TRUE,0,0,222.5,222.5,222.5,1%,2.225,Thursday
BK_03630,12/11/2025,18/11/2025,CH_DIRECT,CORP,1,373.33,Cancelled,TRUE,0,0,373.33,373.33,373.33,1%,3.7333,Tuesday
BK_00875,12/11/2025,21/12/2025,CH_DIRECT,RACK,1,368.05,Cancelled,TRUE,0,0,368.05,368.05,368.05,1%,3.6805,Sunday
BK_00752,13/11/2025,13/12/2025,CH_OTA_EXP,CORP,2,686.24,Confirmed,TRUE,0.15,102.936,583.304,343.12,291.652,2%,5.83304,Saturday
BK_03329,13/11/2025,26/11/2025,CH_OTA_EXP,PROMO,2,616.95,Cancelled,TRUE,0.15,92.5425,524.4075,308.475,262.20375,2%,5.244075,Wednesday
BK_03096,13/11/2025,22/1/2026,CH_WHOLE,NET,2,410.1,Cancelled,FALSE,0,0,410.1,205.05,205.05,2%,4.101,Thursday
BK_00065,13/11/2025,7/2/2026,CH_WHOLE,CORP,2,745.66,Checked-Out,TRUE,0,0,745.66,372.83,372.83,2%,7.4566,Saturday
BK_01365,13/11/2025,14/12/2025,CH_WHOLE,PROMO,3,340.03,Confirmed,TRUE,0,0,340.03,113.3433333,113.3433333,3%,3.4003,Sunday
BK_01577,13/11/2025,23/1/2026,CH_OTA_BKG,NET,1,271.02,Confirmed,FALSE,0.18,0,271.02,271.02,271.02,1%,2.7102,Friday
BK_03379,13/11/2025,3/12/2025,CH_OTA_BKG,PROMO,3,567.32,Checked-Out,TRUE,0.18,102.1176,465.2024,189.1066667,155.0674667,3%,4.652024,Wednesday
BK_00197,13/11/2025,27/12/2025,CH_DIRECT,RACK,1,445.34,Checked-Out,TRUE,0,0,445.34,445.34,445.34,1%,4.4534,Saturday
BK_00230,13/11/2025,7/12/2025,CH_OTA_EXP,CORP,2,321.28,Confirmed,TRUE,0.15,48.192,273.088,160.64,136.544,2%,2.73088,Sunday
BK_03126,14/11/2025,12/1/2026,CH_DIRECT,PROMO,2,501.53,Checked-Out,TRUE,0,0,501.53,250.765,250.765,2%,5.0153,Monday
BK_02155,14/11/2025,11/12/2025,CH_DIRECT,NET,3,252.89,Cancelled,FALSE,0,0,252.89,84.29666667,84.29666667,3%,2.5289,Thursday
BK_02105,14/11/2025,18/1/2026,CH_DIRECT,PROMO,2,679.52,Confirmed,TRUE,0,0,679.52,339.76,339.76,2%,6.7952,Sunday
BK_04597,14/11/2025,26/1/2026,CH_DIRECT,NET,1,322.04,Confirmed,FALSE,0,0,322.04,322.04,322.04,1%,3.2204,Monday
BK_04283,14/11/2025,11/2/2026,CH_OTA_BKG,PROMO,2,724.95,Checked-Out,TRUE,0.18,130.491,594.459,362.475,297.2295,2%,5.94459,Wednesday
BK_00228,14/11/2025,25/1/2026,CH_WHOLE,CORP,1,361.45,Checked-Out,TRUE,0,0,361.45,361.45,361.45,1%,3.6145,Sunday
BK_04656,14/11/2025,27/11/2025,CH_OTA_EXP,PROMO,2,796.85,Cancelled,TRUE,0.15,119.5275,677.3225,398.425,338.66125,2%,6.773225,Thursday
BK_02401,14/11/2025,18/1/2026,CH_OTA_EXP,RACK,1,141.29,Checked-Out,TRUE,0.15,21.1935,120.0965,141.29,120.0965,1%,1.200965,Sunday
BK_00756,14/11/2025,29/12/2025,CH_WHOLE,PROMO,1,265.58,Cancelled,TRUE,0,0,265.58,265.58,265.58,1%,2.6558,Monday
BK_01161,14/11/2025,10/2/2026,CH_OTA_EXP,CORP,3,361.1,Cancelled,TRUE,0.15,54.165,306.935,120.3666667,102.3116667,3%,3.06935,Tuesday
BK_04236,14/11/2025,5/12/2025,CH_OTA_EXP,RACK,1,178.71,Checked-Out,TRUE,0.15,26.8065,151.9035,178.71,151.9035,1%,1.519035,Friday
BK_00886,14/11/2025,26/12/2025,CH_OTA_EXP,RACK,3,1092.66,Confirmed,TRUE,0.15,163.899,928.761,364.22,309.587,3%,9.28761,Friday
BK_00478,15/11/2025,27/12/2025,CH_OTA_BKG,NET,1,234.95,Cancelled,FALSE,0.18,0,234.95,234.95,234.95,1%,2.3495,Saturday
BK_01274,15/11/2025,24/11/2025,CH_OTA_BKG,RACK,2,522.84,Confirmed,TRUE,0.18,94.1112,428.7288,261.42,214.3644,2%,4.287288,Monday
BK_02057,15/11/2025,15/1/2026,CH_WHOLE,CORP,1,215.61,Checked-Out,TRUE,0,0,215.61,215.61,215.61,1%,2.1561,Thursday
BK_04454,15/11/2025,30/11/2025,CH_WHOLE,NET,3,994.55,Confirmed,FALSE,0,0,994.55,331.5166667,331.5166667,3%,9.9455,Sunday
BK_03419,15/11/2025,11/12/2025,CH_DIRECT,RACK,3,474.98,Confirmed,TRUE,0,0,474.98,158.3266667,158.3266667,3%,4.7498,Thursday
BK_01287,15/11/2025,29/1/2026,CH_OTA_EXP,PROMO,2,419.29,Cancelled,TRUE,0.15,62.8935,356.3965,209.645,178.19825,2%,3.563965,Thursday
BK_04637,15/11/2025,24/11/2025,CH_DIRECT,NET,2,513.73,Confirmed,FALSE,0,0,513.73,256.865,256.865,2%,5.1373,Monday
BK_00553,15/11/2025,19/1/2026,CH_WHOLE,PROMO,3,1347.96,Confirmed,TRUE,0,0,1347.96,449.32,449.32,3%,13.4796,Monday
BK_01070,16/11/2025,12/2/2026,CH_WHOLE,PROMO,3,753.18,Cancelled,TRUE,0,0,753.18,251.06,251.06,3%,7.5318,Thursday
BK_00834,16/11/2025,2/2/2026,CH_DIRECT,NET,3,406.03,Checked-Out,FALSE,0,0,406.03,135.3433333,135.3433333,3%,4.0603,Monday
BK_04646,16/11/2025,25/12/2025,CH_OTA_EXP,NET,3,856,Checked-Out,FALSE,0.15,0,856,285.3333333,285.3333333,3%,8.56,Thursday
